,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k,lat,lon,lon_y,lat_y
0,ABW,Aruba,13/03/2020,2,2,0,0,18.733,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
1,ABW,Aruba,20/03/2020,4,2,0,0,37.465,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
2,ABW,Aruba,24/03/2020,12,8,0,0,112.395,74.93,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
3,ABW,Aruba,25/03/2020,17,5,0,0,159.227,46.831,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
4,ABW,Aruba,26/03/2020,19,2,0,0,177.959,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
5,ABW,Aruba,27/03/2020,28,9,0,0,262.256,84.296,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
6,ABW,Aruba,28/03/2020,28,0,0,0,262.256,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
7,ABW,Aruba,29/03/2020,28,0,0,0,262.256,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
8,ABW,Aruba,30/03/2020,50,22,0,0,468.314,206.058,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
9,ABW,Aruba,01/04/2020,55,5,0,0,515.145,46.831,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
10,ABW,Aruba,02/04/2020,55,0,0,0,515.145,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
11,ABW,Aruba,03/04/2020,60,5,0,0,561.977,46.831,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
12,ABW,Aruba,04/04/2020,62,2,0,0,580.709,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
13,ABW,Aruba,05/04/2020,64,2,0,0,599.442,18.733,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
14,ABW,Aruba,06/04/2020,64,0,0,0,599.442,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
15,ABW,Aruba,07/04/2020,71,7,0,0,665.006,65.564,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
16,ABW,Aruba,08/04/2020,74,3,0,0,693.105,28.099,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
17,ABW,Aruba,09/04/2020,77,3,0,0,721.203,28.099,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
18,ABW,Aruba,10/04/2020,82,5,0,0,768.035,46.831,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
19,ABW,Aruba,11/04/2020,86,4,0,0,805.5,37.465,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
20,ABW,Aruba,12/04/2020,92,6,0,0,861.698,56.198,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
21,ABW,Aruba,13/04/2020,92,0,0,0,861.698,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
22,ABW,Aruba,14/04/2020,92,0,0,0,861.698,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
23,ABW,Aruba,15/04/2020,92,0,0,0,861.698,0,0,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
24,ABW,Aruba,16/04/2020,93,1,1,1,871.064,9.366,9.366,9.366,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
25,ABW,Aruba,17/04/2020,95,2,1,0,889.796,18.733,9.366,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
26,ABW,Aruba,18/04/2020,96,1,2,1,899.163,9.366,18.733,9.366,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
27,ABW,Aruba,19/04/2020,96,0,2,0,899.163,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
28,ABW,Aruba,20/04/2020,97,1,2,0,908.529,9.366,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
29,ABW,Aruba,21/04/2020,97,0,2,0,908.529,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
30,ABW,Aruba,22/04/2020,97,0,2,0,908.529,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
31,ABW,Aruba,23/04/2020,100,3,2,0,936.628,28.099,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
32,ABW,Aruba,24/04/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
33,ABW,Aruba,25/04/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
34,ABW,Aruba,26/04/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
35,ABW,Aruba,27/04/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
36,ABW,Aruba,28/04/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
37,ABW,Aruba,29/04/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
38,ABW,Aruba,30/04/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
39,ABW,Aruba,01/05/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
40,ABW,Aruba,02/05/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
41,ABW,Aruba,03/05/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
42,ABW,Aruba,04/05/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
43,ABW,Aruba,05/05/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
44,ABW,Aruba,06/05/2020,100,0,2,0,936.628,0,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
45,ABW,Aruba,07/05/2020,101,1,2,0,945.994,9.366,18.733,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
46,ABW,Aruba,08/05/2020,101,0,3,1,945.994,0,28.099,9.366,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
47,ABW,Aruba,09/05/2020,101,0,3,0,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
48,ABW,Aruba,10/05/2020,101,0,3,0,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
49,ABW,Aruba,11/05/2020,101,0,3,0,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
50,ABW,Aruba,12/05/2020,101,0,3,0,945.994,0,28.099,0,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,12.5013629,-69.9618475,-69.9618475,12.5013629
51,AFG,Afghanistan,31/12/2019,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
52,AFG,Afghanistan,01/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
53,AFG,Afghanistan,02/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
54,AFG,Afghanistan,03/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
55,AFG,Afghanistan,04/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
56,AFG,Afghanistan,05/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
57,AFG,Afghanistan,06/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
58,AFG,Afghanistan,07/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
59,AFG,Afghanistan,08/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
60,AFG,Afghanistan,09/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
61,AFG,Afghanistan,10/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
62,AFG,Afghanistan,11/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
63,AFG,Afghanistan,12/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
64,AFG,Afghanistan,13/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
65,AFG,Afghanistan,14/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
66,AFG,Afghanistan,15/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
67,AFG,Afghanistan,16/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
68,AFG,Afghanistan,17/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
69,AFG,Afghanistan,18/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
70,AFG,Afghanistan,19/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
71,AFG,Afghanistan,20/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
72,AFG,Afghanistan,21/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
73,AFG,Afghanistan,22/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
74,AFG,Afghanistan,23/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
75,AFG,Afghanistan,24/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
76,AFG,Afghanistan,25/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
77,AFG,Afghanistan,26/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
78,AFG,Afghanistan,27/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
79,AFG,Afghanistan,28/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
80,AFG,Afghanistan,29/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
81,AFG,Afghanistan,30/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
82,AFG,Afghanistan,31/01/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
83,AFG,Afghanistan,01/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
84,AFG,Afghanistan,02/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
85,AFG,Afghanistan,03/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
86,AFG,Afghanistan,04/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
87,AFG,Afghanistan,05/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
88,AFG,Afghanistan,06/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
89,AFG,Afghanistan,07/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
90,AFG,Afghanistan,08/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
91,AFG,Afghanistan,09/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
92,AFG,Afghanistan,10/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
93,AFG,Afghanistan,11/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
94,AFG,Afghanistan,12/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
95,AFG,Afghanistan,13/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
96,AFG,Afghanistan,14/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
97,AFG,Afghanistan,15/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
98,AFG,Afghanistan,16/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
99,AFG,Afghanistan,17/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
100,AFG,Afghanistan,18/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
101,AFG,Afghanistan,19/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
102,AFG,Afghanistan,20/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
103,AFG,Afghanistan,21/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
104,AFG,Afghanistan,22/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
105,AFG,Afghanistan,23/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
106,AFG,Afghanistan,24/02/2020,0,0,0,0,0,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
107,AFG,Afghanistan,25/02/2020,1,1,0,0,0.026,0.026,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
108,AFG,Afghanistan,26/02/2020,1,0,0,0,0.026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
109,AFG,Afghanistan,27/02/2020,1,0,0,0,0.026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
110,AFG,Afghanistan,28/02/2020,1,0,0,0,0.026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
111,AFG,Afghanistan,29/02/2020,1,0,0,0,0.026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
112,AFG,Afghanistan,01/03/2020,1,0,0,0,0.026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
113,AFG,Afghanistan,02/03/2020,1,0,0,0,0.026,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
114,AFG,Afghanistan,08/03/2020,4,3,0,0,0.103,0.077,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
115,AFG,Afghanistan,11/03/2020,7,3,0,0,0.18,0.077,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
116,AFG,Afghanistan,15/03/2020,10,3,0,0,0.257,0.077,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
117,AFG,Afghanistan,16/03/2020,16,6,0,0,0.411,0.154,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
118,AFG,Afghanistan,17/03/2020,21,5,0,0,0.539,0.128,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
119,AFG,Afghanistan,18/03/2020,22,1,0,0,0.565,0.026,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
120,AFG,Afghanistan,19/03/2020,22,0,0,0,0.565,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
121,AFG,Afghanistan,20/03/2020,22,0,0,0,0.565,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
122,AFG,Afghanistan,21/03/2020,24,2,0,0,0.617,0.051,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
123,AFG,Afghanistan,22/03/2020,24,0,0,0,0.617,0,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
124,AFG,Afghanistan,23/03/2020,34,10,0,0,0.873,0.257,0,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
125,AFG,Afghanistan,24/03/2020,40,6,1,1,1.028,0.154,0.026,0.026,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
126,AFG,Afghanistan,25/03/2020,42,2,1,0,1.079,0.051,0.026,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
127,AFG,Afghanistan,26/03/2020,75,33,1,0,1.927,0.848,0.026,0,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,33.7680065,66.2385139,66.2385139,33.7680065
